CustomerNo,TransactionNo,ProductCount
17119,C572489,7
17120,550802,120
17122,563182,80
17123,550123,320
17123,558671,246
17124,555856,130
17125,572092,291
17126,538379,88
17126,543803,184
17126,559542,446
17126,559543,34
17126,559544,40
17126,C538375,1
17126,C559533,1
17127,538127,2
17127,542127,1
17128,540517,76
17131,568165,264
17131,572304,254
17131,572305,11
17131,574736,36
17131,580500,418
17133,541133,65
17133,546999,266
17133,549272,131
17133,555382,728
17133,566575,1238
17133,574585,216
17133,578441,103
17133,578451,48
17134,547049,80
17134,564370,22
17135,536847,222
17135,542135,7
17135,544702,198
17135,571641,368
17135,573933,1
17135,573994,312
17135,578232,1
17135,578318,119
17138,546092,126
17139,544824,894
17139,547799,502
17139,553120,369
17139,553125,212
17139,557145,459
17139,557146,56
17139,562770,708
17139,566400,854
17139,569910,570
17139,569912,38
17139,573763,288
17139,578354,232
17139,C545773,2
17139,C557647,2
17139,C566942,15
17140,549121,302
17142,550185,81
17144,567093,351
17144,581451,132
17146,539212,91
17146,547203,117
17146,564636,4
17146,567146,25
17147,542779,250
17147,553462,267
17147,567368,172
17147,577020,193
17147,C544827,2
17147,C544828,2
17148,571734,82
17149,538149,238
17149,569149,2
17150,555150,618
17152,547233,206
17152,554982,271
17152,554984,40
17152,C554983,40
17153,576568,104
17154,568181,490
17155,556822,154
17155,578004,88
17157,557065,102
17157,580139,70
17157,C557467,3
17158,538832,251
17158,550826,210
17158,574901,317
17159,557528,305
17159,568210,241
17159,577171,565
17159,C569969,1
17160,549789,569
17160,551400,382
17160,558778,360
17160,561359,553
17160,564050,551
17160,575091,439
17162,543342,294
17162,545869,143
17162,545870,6
17162,549440,61
17162,549441,2
17162,555280,135
17162,555281,6
17162,555283,42
17162,561903,176
17162,575162,1
17162,575828,136
17162,C555874,1
17163,567893,26
17163,577136,40
17164,546394,427
17164,552714,175
17164,559652,200
17164,567612,442
17164,574750,218
17164,574751,27
17164,574752,12
17164,C571319,1
17165,545214,100
17166,553916,57
17166,559166,24
17166,573757,21
17166,C554856,3
17167,553167,374
17169,556204,102
17169,570887,424
17169,C556535,3
17169,C572114,4
17171,544815,185
17172,543172,110
17172,567701,480
17173,561899,116
17173,563242,122
17173,570717,108
17173,570821,108
17173,573082,74
17173,578682,295
17173,579459,99
17173,580517,200
17173,C564813,1
17174,552127,41
17175,544181,332
17175,556476,182
17175,560914,130
17175,572904,222
17175,C561212,1
17176,554092,170
17176,575176,1400
17177,538177,1304
17177,551177,6
17179,538639,98
17179,550956,110
17179,556809,82
17179,566179,233
17180,542420,171
17180,549901,233
17180,549904,125
17180,571244,154
17180,C542421,1
17180,C549900,2
17181,536508,216
17181,571064,25
17183,564668,141
17183,571290,311
17183,573386,231
17183,574832,226
17183,577063,195
17183,580147,192
17183,C575142,30
17183,C576858,2
17185,564185,4
17186,570407,100
17186,572332,100
17187,551271,144
17188,538503,174
17188,540022,270
17188,542527,266
17188,558348,223
17188,558350,38
17188,575605,217
17188,579158,140
17188,C539253,10
17188,C543633,17
17189,539075,103
17189,564554,124
17190,553380,1
17190,570733,160
17190,572190,4
17190,C555599,1
17191,537400,261
17191,537403,21
17191,537404,38
17191,545660,159
17191,555203,160
17191,565734,221
17191,575918,307
17193,556967,96
17193,556972,48
17193,566633,96
17193,570716,6
17193,570795,48
17193,572661,946
17193,574482,14
17193,C557522,2
17193,C573759,14
17194,538807,112
17197,575507,191
17198,536987,124
17198,538056,118
17198,576652,115
17201,571372,268
17203,570443,901
17203,571640,1201
17203,571642,15
17203,574354,328
17203,574476,147
17203,574478,258
17204,544204,57
17204,547195,389
17204,549885,119
17204,557235,108
17204,557237,30
17204,C539569,20
17204,C547798,26
17204,C550451,6
17204,C550482,2
17204,C557890,3
17205,564205,1
17205,571427,884
17206,571439,76
17210,550210,102
17211,537138,204
17211,538403,196
17211,539725,101
17211,547073,168
17211,550796,76
17211,556485,48
17211,572281,174
17211,575954,356
17211,C550780,13
17212,548547,147
17212,550212,45
17213,537795,92
17213,539658,125
17213,542381,106
17213,550213,57
17213,560410,287
17213,560882,148
17213,573358,209
17213,573390,209
17213,C539251,4
17213,C540244,2
17213,C543769,1
17213,C547229,2
17214,539040,43
17214,543125,22
17214,544453,51
17214,548898,63
17214,566819,43
17214,570414,54
17214,C566820,1
17217,550655,24
17218,537421,131
17218,538382,84
17218,539483,24
17218,540540,47
17218,552528,110
17218,566287,49
17218,568992,195
17218,576014,149
17218,579154,116
17218,580661,53
17219,575017,89
17220,538347,83
17220,542646,142
17220,548308,204
17220,553507,94
17220,553509,175
17220,559061,135
17220,559063,178
17220,562539,192
17220,565186,135
17220,565192,7
17220,568938,253
17220,572484,138
17220,576567,79
17220,576570,90
17221,574312,115
17221,580290,173
17222,569673,128
17223,537396,63
17223,543036,48
17226,543190,406
17227,537258,92
17227,547890,100
17227,557329,104
17227,569144,111
17227,570269,205
17227,577680,129
17228,536799,122
17228,537462,89
17228,542858,175
17228,553224,225
17228,566539,261
17228,570049,250
17228,576187,152
17228,578357,258
17229,560700,108
17229,565438,77
17230,537230,1
17230,538945,894
17230,539630,244
17230,539633,36
17230,539634,150
17230,539645,1
17230,539646,30
17230,542994,198
17230,547090,98
17230,C539632,96
17230,C540403,1
17230,C543608,1
17231,538638,116
17231,541602,88
17231,543975,127
17231,547243,161
17231,552318,161
17231,555406,263
17231,562551,131
17231,565231,463
17231,569983,190
17231,576615,222
17231,577231,6
17231,578977,283
17231,C538628,2
17231,C555404,2
17231,C569984,1
17231,C569988,1
17232,578794,110
17232,581116,93
17233,574529,131
17234,552234,336
17234,556325,55
17235,536745,126
17235,576351,98
17236,538409,67
17236,542096,141
17236,543799,40
17236,549722,69
17236,556642,83
17236,570236,22
17236,578922,74
17237,577026,79
17237,579179,26
17238,536988,100
17238,536989,25
17238,541794,56
17238,546107,136
17238,547969,145
17238,547970,1
17238,553061,101
17238,553520,40
17238,555946,77
17238,559128,103
17238,561363,124
17238,567126,142
17238,571965,165
17238,575852,154
17238,577951,192
17238,580358,182
17238,581095,78
17239,542623,150
17239,C539832,1
17242,556482,411
17242,564182,200
17243,537037,92
17243,538365,102
17243,539461,101
17243,540498,68
17243,541835,56
17243,543592,106
17243,545039,153
17243,545669,66
17243,547837,119
17243,548696,48
17243,550301,172
17243,556768,88
17243,558863,130
17243,561466,60
17243,563692,47
17243,566019,121
17243,567816,84
17243,572049,161
17243,573872,192
17243,575609,268
17243,575887,124
17243,577097,144
17243,577404,279
17243,578795,234
17243,580384,229
17243,581398,122
17243,C548695,3
17243,C550300,1
17243,C563693,3
17243,C566012,1
17244,571505,616
17245,553765,75
17246,558246,1
17247,578620,106
17248,547248,552
17248,563022,213
17249,547249,413
17250,547556,70
17250,580877,98
17251,538369,110
17252,555728,191
17252,563236,2
17253,577730,43
17254,578522,151
17254,580639,101
17255,543815,75
17255,573346,157
17256,542723,68
17256,564326,73
17259,537374,275
17259,560047,135
17262,537811,74
17262,547512,150
17262,551164,7
17262,551165,96
17262,571663,40
17263,553197,36
17265,556473,217
17265,561026,177
17266,560186,27
17266,580958,121
17266,581150,13
17267,562427,155
17267,562428,4
17268,549447,192
17268,549541,192
17268,559795,28
17268,564225,432
17272,547350,664
17272,554489,497
17272,572542,569
17272,573309,48
17272,C554925,2
17274,573274,505
17274,574502,79
17277,541784,362
17277,551125,68
17278,549832,176
17279,570984,48
17282,543800,617
17282,557256,344
17282,562018,916
17283,560283,175
17284,540473,571
17284,550389,202
17284,556828,196
17284,558083,83
17284,563012,188
17284,570444,124
17284,C556818,2
17286,570286,2
17286,577296,118
17287,536681,46
17287,537601,62
17287,548642,120
17287,553571,12
17287,560576,110
17287,568311,121
17287,575977,88
17288,539248,156
17288,541290,132
17288,544329,60
17288,548566,110
17288,553371,204
17288,578942,301
17288,579834,240
17289,556487,134
17289,574675,248
17289,575041,138
17289,C574999,1
17290,578307,276
17290,580893,127
17291,543202,72
17293,538646,208
17293,543256,95
17293,559160,150
17293,563176,63
17293,563177,1
17293,566951,183
17293,570843,159
17293,575325,155
17293,580091,126
17295,569824,170
17295,575754,53
17295,575757,71
17297,578045,67
17298,560298,89
17298,562572,132
17298,564850,255
17299,557316,228
17299,564959,52
17299,566266,329
17299,579121,69
17301,577319,149
17302,543288,99
17302,553178,91
17302,562725,155
17302,574903,189
17302,578690,41
17302,C563603,2
17303,538635,144
17303,565303,258
17306,539721,1296
17306,541814,430
17306,544164,762
17306,546011,936
17306,546775,144
17306,548222,308
17306,548223,144
17306,553867,986
17306,557133,288
17306,557134,236
17306,557135,998
17306,559044,460
17306,560605,712
17306,562224,712
17306,565084,846
17306,568943,874
17306,574226,168
17306,579400,1024
17306,579402,167
17306,C542261,8
17306,C557646,13
17307,C538110,144
17308,573308,5
17309,565614,41
17310,548310,79
17310,554310,496
17310,573310,2
17311,542284,410
17311,567865,595
17312,546312,1
17312,558765,178
17312,559361,98
17312,561035,96
17313,575146,1402
17313,C577819,20
17314,542641,36
17314,542786,256
17314,547885,88
17314,557898,509
17314,559980,126
17314,570855,637
17314,575911,234
17314,576385,7
17314,C544829,2
17314,C548307,6
17314,C572482,4
17315,539404,60
17315,540005,138
17315,541669,172
17315,543246,80
17315,543477,12
17315,544036,18
17315,544633,116
17315,545602,87
17315,546418,34
17315,547107,115
17315,548150,144
17315,548447,147
17315,550025,56
17315,550030,26
17315,550828,36
17315,551555,125
17315,552537,146
17315,553008,77
17315,554090,72
17315,555200,177
17315,559112,99
17315,559336,116
17315,559938,35
17315,561394,48
17315,562277,461
17315,563384,69
17315,564191,147
17315,564976,160
17315,566624,199
17315,568199,65
17315,570884,92
17315,572541,65
17315,573911,120
17315,575515,159
17315,577833,58
17315,581345,131
17315,C539402,16
17315,C541656,3
17315,C543241,1
17315,C564964,6
17315,C581569,6
17316,558316,65
17317,551317,3
17317,566259,606
17317,571553,504
17317,572555,36
17317,C572554,36
17317,C572556,36
17320,537428,210
17320,550334,256
17320,555320,50
17320,564950,168
17321,558321,39
17321,569261,368
17321,580068,5
17322,548322,5
17323,544464,115
17323,552310,138
17323,558087,164
17323,562569,85
17323,570217,108
17323,577493,159
17323,578670,3
17323,C552301,2
17323,C578669,4
17324,537780,51
17324,540866,555
17324,577217,206
17324,577840,32
17325,545648,60
17325,555325,26
17326,544326,3
17329,542585,67
17329,578826,75
17330,569258,100
17330,576902,20
17331,562609,16
17333,544333,4
17333,545333,428
17333,561333,1
17333,566781,375
17334,543170,290
17334,543622,25
17334,C543780,1
17337,543040,703
17337,548714,264
17337,553035,276
17337,559682,25
17337,C543042,12
17337,C548713,16
17337,C559683,1
17338,538626,336
17338,540968,316
17338,544586,479
17338,550477,365
17338,553710,98
17338,558709,336
17338,563565,408
17338,578041,772
17338,C558712,3
17338,C578039,1
17339,538087,16
17339,565757,136
17340,537852,1665
17340,539654,789
17340,549578,450
17340,555009,294
17340,559676,462
17340,559677,4
17340,563019,344
17340,567484,233
17340,567486,12
17340,567487,24
17340,575516,1690
17340,C557946,13
17340,C563611,4
17340,C567945,6
17340,C579878,41
17341,537781,291
17341,559123,188
17341,559126,10
17343,539478,56
17344,572461,66
17345,554916,46
17345,554918,16
17345,565856,116
17345,578548,168
17346,536551,88
17346,538942,49
17346,543907,62
17346,550298,155
17346,553833,139
17346,555560,193
17346,556740,182
17346,564742,92
17346,570791,171
17346,572050,76
17346,572055,69
17346,573873,104
17346,578370,83
17346,579116,128
17346,580879,66
17346,C572059,18
17347,566727,216
17348,543997,199
17348,568833,704
17348,574351,160
17348,575767,163
17348,578719,175
17349,556596,112
17350,571918,240
17350,572651,403
17350,580109,110
17350,580110,42
17350,C571919,36
17351,546405,28
17351,557959,64
17351,574316,21
17353,553353,1
17353,559519,600
17353,562123,600
17354,571945,1006
17355,540355,691
17356,542796,166
17357,576611,151
17357,576612,2
17358,538358,6
17358,539471,157
17358,543358,287
17358,543547,45
17359,579173,161
17360,556107,167
17360,578013,113
17360,578019,55
17361,544475,12
17361,555651,51
17361,572243,94
17362,543053,76
17362,550152,115
17364,540992,303
17364,544887,339
17364,548192,137
17364,552231,312
17364,553848,156
17364,561125,254
17364,575846,622
17364,578531,205
17364,580294,137
17364,581478,226
17364,581479,10
17364,C541694,21
17365,540798,706
17365,540799,6
17365,548451,785
17365,554382,511
17365,557846,554
17365,566562,1135
17365,572037,709
17365,578925,359
17367,550288,150
17368,540273,711
17368,540997,155
17368,547811,215
17368,557063,107
17368,557272,100
17368,565861,4
17368,574861,65
17368,576841,34
17368,C542138,711
17369,561369,430
17370,557857,78
17370,566047,140
17370,567141,192
17370,568585,130
17371,538656,40
17371,561371,281
17371,578022,85
17371,578028,27
17372,538418,128
17372,538852,107
17372,542258,58
17372,549556,122
17372,556207,110
17372,558102,69
17372,570424,72
17372,573336,83
17373,542649,89
17373,561670,111
17373,568921,90
17373,573398,118
17374,545524,29
17374,551880,56
17375,538655,69
17375,542741,250
17375,554509,48
17375,C555398,6
17376,542899,35
17376,569106,51
17377,536500,102
17377,537898,87
17377,539454,66
17377,543590,144
17377,544916,89
17377,546163,57
17377,548012,118
17377,557284,63
17377,562542,368
17377,566238,44
17377,568224,71
17377,570289,34
17377,571317,207
17377,572191,28
17377,572288,100
17377,573772,81
17377,574340,131
17377,575211,137
17377,576191,105
17377,576661,44
17377,C539224,1
17379,579161,663
17381,536735,128
17381,536736,1296
17381,537235,1464
17381,540636,200
17381,543192,2910
17381,543588,780
17381,543589,200
17381,544320,480
17381,545748,1476
17381,545752,888
17381,548704,1897
17381,548705,444
17381,550156,600
17381,550917,1848
17381,552181,820
17381,553927,1084
17381,556505,696
17381,556506,48
17381,559637,1712
17381,559638,264
17381,562343,1208
17381,562344,720
17381,563173,320
17381,565181,1368
17381,569398,408
17381,569399,768
